sweep_id,config,bootstrap,embedding,embedding_label,fold,n_per_half,pprop_edge,n_positive,positive_rate,knn_spearman,knn_pearson,knn_ap,knn_mae,ridge_spearman,ridge_pearson,ridge_ap,ridge_mae
lyc0lh2d,cfg0,boot04,vn03@pca32,vn03@pca32,0,5000,3.5,51,0.0102,0.6400439024492164,0.6272808677697774,0.03562378782259919,0.5303475783933469,0.656405342297973,0.627441804813717,0.022725105172228373,0.5298789351466893
lyc0lh2d,cfg0,boot04,vn06,VN 6,0,5000,3.5,51,0.0102,0.684298413536995,0.6677300721492618,0.04946201354970373,0.5041022943891772,0.7502411150248554,0.7250830355960044,0.03276253325255339,0.4570589275299835
lyc0lh2d,cfg0,boot04,vn06@pca32,vn06@pca32,0,5000,3.5,51,0.0102,0.6649364447244113,0.6503974529648384,0.04218229312824594,0.515421702190236,0.6844195220343194,0.6549552791757107,0.02692518775890012,0.5118221096636868
lyc0lh2d,cfg0,boot04,vn09,VN 9,0,5000,3.5,51,0.0102,0.6919114793666141,0.674895236737352,0.050235847510192666,0.5003878808593804,0.7646358265364969,0.7416305248797906,0.044365899821453475,0.44433103140675695
lyc0lh2d,cfg0,boot04,vn09@pca32,vn09@pca32,0,5000,3.5,51,0.0102,0.6703046513399603,0.6553979693295613,0.045717289551161576,0.5113065493066555,0.6940705752073717,0.6652409851369468,0.029060599944512065,0.5052190059121567
lyc0lh2d,cfg0,boot04,vn12,VN 12,0,5000,3.5,51,0.0102,0.6991228482095364,0.6819835077126274,0.04972499639863191,0.49615449351967755,0.7745373082244504,0.75306286641471,0.05097996165042687,0.4349606795293047
lyc0lh2d,cfg0,boot04,vn12@pca32,vn12@pca32,0,5000,3.5,51,0.0102,0.6779384441680161,0.6623531056783043,0.039465638825835966,0.5075907204936327,0.7047844285020918,0.6772050054895422,0.028939198284528095,0.49592160331479646
lyc0lh2d,cfg0,boot04,vn15,VN 15,0,5000,3.5,51,0.0102,0.7083054025181339,0.6913355264231569,0.04776513843313644,0.4900533847096362,0.7830514236072796,0.7613647869718978,0.05527796641744204,0.4285939349141379
lyc0lh2d,cfg0,boot04,vn15@pca32,vn15@pca32,0,5000,3.5,51,0.0102,0.6872853744295865,0.6722319755034933,0.040341928678699505,0.5009546867942748,0.7160393585408344,0.6876971974616863,0.025918888804157048,0.487203552278608
lyc0lh2d,cfg0,boot04,pooled512,Pooled embedding,0,5000,3.5,51,0.0102,0.8462536496586746,0.8417704496728997,0.1142686472908982,0.3471666269777227,0.8483295291664079,0.8405858633981187,0.11185676769331106,0.35073553795485135
lyc0lh2d,cfg0,boot04,pooled512@pca32,pooled512@pca32,0,5000,3.5,51,0.0102,0.8422824317909188,0.8407283047453399,0.11897718235465485,0.34938025262307837,0.8424344815108155,0.8365940126998883,0.06096215779824905,0.3528963422362603
lyc0lh2d,cfg0,boot04,pooled+vn15,pooled+vn15,0,5000,3.5,51,0.0102,0.8198405101645754,0.8143552494619183,0.06145313725764407,0.37673580941842755,0.8516310342809073,0.8443406591283478,0.11969889650937421,0.3460587900630973
lyc0lh2d,cfg0,boot04,pooled+vn15@pca32,pooled+vn15@pca32,0,5000,3.5,51,0.0102,0.8169110462639004,0.8114938635674576,0.05806873480132209,0.3801771445644312,0.8278310906904123,0.8197194575587124,0.05222610002505234,0.3729101349587282
lyc0lh2d,cfg0,boot04,pooled@scaled,pooled@scaled,0,5000,3.5,51,0.0102,0.8412539361462787,0.835938336945138,0.08050826157612832,0.3523092052233342,0.8542941122503409,0.8470221025261482,0.11313471427949975,0.34127763048106363
lyc0lh2d,cfg0,boot04,pooled@scaled@pca32,pooled@scaled@pca32,0,5000,3.5,51,0.0102,0.8390728419169807,0.8356422533313368,0.0845113682354423,0.3529831460763304,0.8377101266639408,0.8311773113377081,0.06756440857287954,0.35953678282048607
lyc0lh2d,cfg0,boot04,pooled+randproj,pooled+randproj,0,5000,3.5,51,0.0102,0.8456496980620626,0.8407626084411763,0.09810297727666546,0.34750841448469894,0.8527062535871104,0.8455073990662108,0.11167537970782454,0.3435060616724527
lyc0lh2d,cfg0,boot04,pooled+randproj@pca32,pooled+randproj@pca32,0,5000,3.5,51,0.0102,0.8411770030813215,0.8389350979173609,0.10793344842326313,0.35131359645501214,0.837576307831991,0.8314806970196411,0.0625899613451229,0.3587994582872637
lyc0lh2d,cfg0,boot04,z,z,0,5000,3.5,51,0.0102,0.8613202387008734,0.8577443290195619,0.17966652505881317,0.3266041163101743,0.8442596181513087,0.8361968081791764,0.15105241769098182,0.3540765407804618
lyc0lh2d,cfg0,boot04,z@pca32,z@pca32,0,5000,3.5,51,0.0102,0.8610217559631754,0.8577829428422608,0.18985947096990102,0.3273550624614384,0.8684527858403791,0.8634123509085019,0.18336262501427839,0.31976516706645386
lyc0lh2d,cfg0,boot04,pred1,pred1,0,5000,3.5,51,0.0102,0.8227431330740651,0.8087879973672522,0.135010058014379,0.3823951229392118,0.8694602507660215,0.8615082082439436,0.23523151447112584,0.322611484709465
lyc0lh2d,cfg0,boot05,vn03,VN 3,0,5000,3.5,51,0.0102,0.6490109815707416,0.6327591295612474,0.03281168093973818,0.5313004664743667,0.7379971788263237,0.7080438979725456,0.02944777117461836,0.4684625660063818
lyc0lh2d,cfg0,boot05,vn03@pca32,vn03@pca32,0,5000,3.5,51,0.0102,0.623831483657771,0.6104707913948959,0.03382772145977414,0.5435766957150163,0.6498800840012071,0.6222275143447679,0.024736410671536993,0.5337616329984294
lyc0lh2d,cfg0,boot05,vn06,VN 6,0,5000,3.5,51,0.0102,0.6832027613630012,0.665327137838198,0.05029521006425279,0.5097920749355068,0.752905501984762,0.7272954631282192,0.03548924920841501,0.4573029709091061
lyc0lh2d,cfg0,boot05,vn06@pca32,vn06@pca32,0,5000,3.5,51,0.0102,0.664598119472572,0.6492242245518312,0.04408812439688452,0.5195496105769413,0.6910967970039107,0.6640842686080575,0.033330487051848684,0.5048259707175737
